16781331,Achieve Master,"0","0.000","0.000","0.000","0000320000000000000000000000000000000000",SOA,Phanauet_Channel
16781332,Unity Master,"0","0.000","0.000","0.000","0000340000000000000000000000000000000000",SOA,Phanauet_Channel
16781339,Laiteconce,136,4.066,"-3.500","-10.450","0100010414101720003067400350006000700000",COP,Phanauet_Channel
16781340,Luquillaue,136,4.066,"-3.500","-10.450","0100000414101720003067400350006000700000",COP,Phanauet_Channel
16781341,FXTEST,"0",9.857,"-7.500",-4.979,"0000340000000000000000000000000000000000",COP,Phanauet_Channel
16781342,Riche,194,5.945,"-2.750",13.612,"0000AD0400000000000000000000000000000000",COP,Phanauet_Channel
16781343,Roi,193,"-6.040","-2.750",13.833,"0000AE0400000000000000000000000000000000",COP,Phanauet_Channel
16781345,Ineuteniace,197,11.701,"-2.000","1.360","01000E0312107520663066400050006000700000",COP,Phanauet_Channel
16781346,Eunirange,173,4.397,"-2.000",-2.976,"01000C0300106620663066406650006000700000",COP,Phanauet_Channel
16781348,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781349,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781350,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781351,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781352,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781353,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781354,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16781355,Moogle,"0","0.000","0.000","0.000","0000520000000000000000000000000000000000",COP,Phanauet_Channel
16785729,???,"0","145.500","-9.000","-699.000","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785730,???,"0","-286.000","-8.000","-78.750","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785731,???,"0","-263.000","-8.000","-121.500","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785732,???,"0","-238.000","-8.000","-95.000","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785733,???,"0","94.000","-8.000","-597.500","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785734,???,"0","62.000","-8.000","-565.250","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785735,???,"0","117.500","-8.000","-565.750","0000340000000000000000000000000000000000",COP,Carpenters_Landing
16785736,Achieve Master,"0","0.000","0.000","0.000","0000320000000000000000000000000000000000",SOA,Carpenters_Landing
16785737,Unity Master,"0","0.000","0.000","0.000","0000340000000000000000000000000000000000",SOA,Carpenters_Landing
16785744,Chuaie,134,231.384,"-2.000","-531.830","010007041410172000300B400350006000700000",COP,Carpenters_Landing
16785745,Ratoulle,103,-133.959,"-2.000",60.839,"010006041410172000300B400350006000700000",COP,Carpenters_Landing
16785746,Felourie,107,-300.134,-1.999,505.016,"01000B041410262008300A400350006000700000",COP,Carpenters_Landing
16785747,ship,"0","0.000","100.000","0.000","0400000000000000000000000000000000000000",COP,Carpenters_Landing
16785748,Guilloud,248,"-123.770",-5.654,-469.062,"00008C0000000000000000000000000000000000",COP,Carpenters_Landing
16785749,Louverance,"0","0.000","0.000","0.000","010002036D102C20003064406450406000700000",COP,Carpenters_Landing
